1680.0000	0.6040	0.5982	0.5964	0.5877	0.5935	0.5938	0.5918	0.5908	0.5843	0.5857	0.5833	0.5802	0.5792	0.5646	0.5795	0.5786	0.5836	0.5855	0.5889	0.5798	0.5847
1800.0000	0.6061	0.6040	0.6057	0.5846	0.5941	0.5953	0.5925	0.6031	0.5840	0.5878	0.5841	0.5779	0.5756	0.5788	0.5738	0.5872	0.5915	0.5866	0.5885	0.5886	0.5842
1920.0000	0.6152	0.6337	0.6263	0.5897	0.5923	0.5911	0.5947	0.6536	0.5935	0.5862	0.5926	0.5814	0.5851	0.5848	0.5694	0.5889	0.5916	0.5951	0.5839	0.5817	0.5859
2040.0000	0.6425	0.6641	0.6314	0.5978	0.5929	0.5903	0.5858	0.6657	0.5933	0.5979	0.5884	0.5820	0.5838	0.5764	0.5783	0.5868	0.5874	0.5838	0.5832	0.5822	0.5835
2160.0000	0.6617	0.6767	0.6365	0.5953	0.5970	0.5868	0.5843	0.6756	0.6606	0.6227	0.5933	0.5939	0.5836	0.5869	0.5834	0.5864	0.5899	0.5859	0.5836	0.5837	0.5837
2280.0000	0.6781	0.6705	0.6537	0.6097	0.6081	0.5875	0.5936	0.6738	0.6718	0.6430	0.6002	0.5871	0.5907	0.6148	0.5899	0.5860	0.5923	0.5829	0.5843	0.5857	0.5852
2400.0000	0.6789	0.6782	0.6762	0.6386	0.6229	0.5937	0.5991	0.6845	0.6743	0.6534	0.6203	0.5862	0.6022	0.6225	0.5875	0.5819	0.5956	0.5869	0.5872	0.5828	0.5829
2520.0000	0.6770	0.6817	0.6763	0.6802	0.6661	0.6357	0.6462	0.6867	0.6741	0.6661	0.6332	0.5946	0.6177	0.6333	0.5900	0.5865	0.5892	0.5940	0.5895	0.5828	0.5844
2640.0000	0.6798	0.6796	0.6813	0.6776	0.6834	0.6704	0.6722	0.6948	0.6747	0.6684	0.6446	0.6345	0.6299	0.6404	0.5932	0.5871	0.5889	0.5951	0.5938	0.5840	0.5848
2760.0000	0.6766	0.6777	0.6872	0.6964	0.6828	0.6775	0.6757	0.6916	0.6744	0.6664	0.6533	0.6695	0.6485	0.6458	0.6164	0.5950	0.5967	0.5855	0.5931	0.5869	0.5851
2880.0000	0.6882	0.6806	0.6859	0.6810	0.6759	0.6798	0.6793	0.6907	0.6756	0.6675	0.6702	0.6787	0.6688	0.6464	0.6268	0.5958	0.6005	0.5930	0.5937	0.5843	0.5854
3000.0000	0.6771	0.6846	0.6830	0.6747	0.6807	0.6835	0.6822	0.6880	0.6924	0.6730	0.6682	0.6763	0.6723	0.6546	0.6387	0.5985	0.6018	0.5987	0.5928	0.5880	0.5874
3120.0000	0.6664	0.6893	0.6021	0.5889	0.6071	0.6859	0.6053	0.6645	0.6803	0.5979	0.5957	0.6607	0.6655	0.6551	0.6417	0.6091	0.6105	0.6035	0.5900	0.5906	0.5860
3240.0000	0.5726	0.5989	0.5568	0.5583	0.5557	0.5847	0.5583	0.5595	0.5845	0.5556	0.5619	0.5683	0.5917	0.6454	0.6613	0.6220	0.6246	0.6220	0.5942	0.5921	0.5870
3360.0000	0.5512	0.5594	0.4196	0.3966	0.4261	0.5424	0.4042	0.4999	0.5713	0.4476	0.5432	0.5561	0.5557	0.5875	0.6015	0.5999	0.6128	0.6116	0.5968	0.5891	0.5871
3480.0000	0.2540	0.4024	0.1232	0.1092	0.1391	0.2923	0.1099	0.1976	0.3703	0.1868	0.1990	0.1961	0.5601	0.5885	0.5849	0.5928	0.5995	0.5923	0.5902	0.5889	0.5961
3600.0000	0.0580	0.1740	0.0030	0.0046	0.0041	0.0569	0.0013	0.0045	0.0750	0.0102	0.0572	0.0380	0.4531	0.6163	0.5850	0.5989	0.5983	0.5995	0.5824	0.6027	0.5877
3720.0000	0.0018	0.1831	0.0007	0.0011	0.0009	0.0013	0.0003	0.0006	0.0013	0.0011	0.0028	0.0013	0.3883	0.5750	0.5685	0.5960	0.6017	0.5879	0.5854	0.5701	0.5611
3840.0000	0.0046	0.2172	0.0081	0.0013	0.0011	0.0011	0.0004	0.0005	0.0007	0.0011	0.0012	0.0012	0.3993	0.5578	0.5850	0.5923	0.6014	0.5862	0.5894	0.5584	0.5578
3960.0000	0.0372	0.3133	0.0264	0.0014	0.0010	0.0010	0.0003	0.0005	0.0006	0.0009	0.0006	0.0009	0.4095	0.5591	0.5956	0.6064	0.6059	0.5852	0.5822	0.5591	0.5561
4080.0000	0.0748	0.2273	0.0576	0.0009	0.0007	0.0007	0.0003	0.0003	0.0003	0.0007	0.0005	0.0007	0.3961	0.5585	0.6181	0.6275	0.5984	0.5947	0.5848	0.5630	0.4445
4200.0000	0.2217	0.1027	0.0495	0.0007	0.0007	0.0004	0.0004	0.0006	0.0005	0.0006	0.0003	0.0005	0.3757	0.5554	0.6025	0.6267	0.6010	0.5909	0.6224	0.5816	0.4016
4320.0000	0.2682	0.0085	0.0041	0.0005	0.0004	0.0003	0.0003	0.0003	0.0004	0.0006	0.0004	0.0005	0.3568	0.5719	0.6710	0.6100	0.5951	0.5964	0.5610	0.5388	0.3563
4440.0000	0.2233	0.0046	0.0013	0.0005	0.0004	0.0003	0.0003	0.0003	0.0004	0.0004	0.0005	0.0004	0.2650	0.5518	0.6813	0.5901	0.5967	0.5905	0.5582	0.4427	0.3453
4560.0000	0.2145	0.0031	0.0003	0.0003	0.0003	0.0003	0.0004	0.0003	0.0003	0.0003	0.0004	0.0002	0.2209	0.4495	0.6962	0.6742	0.6725	0.6079	0.5578	0.3406	0.3229
4680.0000	0.0747	0.0014	0.0003	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0006	0.0003	0.1597	0.3612	0.6847	0.6667	0.6780	0.6838	0.5556	0.2417	0.1339
4800.0000	0.0036	0.0006	0.0003	0.0003	0.0003	0.0003	0.0002	0.0003	0.0003	0.0002	0.0006	0.0003	0.0730	0.2132	0.5929	0.6633	0.6831	0.7114	0.5567	0.1480	0.3075
4920.0000	0.0010	0.0003	0.0003	0.0003	0.0002	0.0003	0.0001	0.0003	0.0003	0.0003	0.0004	0.0003	0.0378	0.0909	0.5577	0.5856	0.7111	0.6780	0.5525	0.2350	0.3947
5040.0000	0.0005	0.0003	0.0003	0.0003	0.0002	0.0003	0.0002	0.0001	0.0002	0.0003	0.0005	0.0003	0.0049	0.0314	0.5527	0.5719	0.7172	0.6786	0.5556	0.4741	0.5263
5160.0000	0.0003	0.0003	0.0003	0.0002	0.0001	0.0003	0.0002	0.0002	0.0004	0.0003	0.0004	0.0003	0.0010	0.0047	0.3990	0.6154	0.7130	0.6818	0.3623	0.4896	0.4622
5280.0000	0.0003	0.0003	0.0003	0.0002	0.0002	0.0003	0.0002	0.0002	0.0003	0.0003	0.0005	0.0003	0.0002	0.0014	0.1617	0.5586	0.5834	0.6809	0.4512	0.4327	0.3707
5400.0000	0.0003	0.0003	0.0003	0.0002	0.0001	0.0004	0.0003	0.0001	0.0003	0.0004	0.0005	0.0002	0.0002	0.0009	0.1982	0.5596	0.5596	0.6724	0.6627	0.1487	0.0656
5520.0000	0.0003	0.0003	0.0002	0.0003	0.0001	0.0003	0.0003	0.0002	0.0003	0.0018	0.0003	0.0003	0.0003	0.0004	0.1333	0.5397	0.5708	0.6780	0.7642	0.3063	0.0004
5640.0000	0.0003	0.0003	0.0002	0.0003	0.0002	0.0002	0.0003	0.0002	0.0004	0.0048	0.0003	0.0002	0.0003	0.0006	0.1087	0.3962	0.4314	0.6989	0.7520	0.3300	0.0014
5760.0000	0.0002	0.0001	0.0002	0.0001	0.0001	0.0003	0.0004	0.0001	0.0013	0.0037	0.0003	0.0003	0.0003	0.0005	0.1355	0.3916	0.4274	0.6516	0.6813	0.3681	0.1200
5880.0000	0.0002	0.0002	0.0002	0.0002	0.0003	0.0001	0.0003	0.0003	0.0399	0.0010	0.0003	0.0004	0.0005	0.0005	0.1355	0.3376	0.4234	0.5598	0.4112	0.4479	0.4412
